URL: /
TimeStamp: Mon Jul 22 2024 09:31:51 GMT-0400 (Eastern Daylight Time)
::1 - - [30/Jul/2024:14:52:07 +0000] "GET /movies HTTP/1.1" 200 383 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [30/Jul/2024:15:24:54 +0000] "GET /movies HTTP/1.1" 200 383 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Jul/2024:15:25:01 +0000] "GET / HTTP/1.1" 200 18 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Jul/2024:15:25:05 +0000] "GET /documentation.html HTTP/1.1" 200 572 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Jul/2024:15:27:30 +0000] "POST /movies HTTP/1.1" 404 146 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Jul/2024:19:12:42 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:12:53:05 +0000] "GET /movies HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:12:53:10 +0000] "GET /documentation.html HTTP/1.1" 200 3237 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:12:53:10 +0000] "GET /styles.css HTTP/1.1" 200 424 "http://localhost:8080/documentation.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:12:56:45 +0000] "GET /movies HTTP/1.1" 200 383 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:06:10 +0000] "GET /movies/Shooter HTTP/1.1" 200 58 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:06:22 +0000] "GET /movies/Shooter HTTP/1.1" 200 44 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:06:30 +0000] "GET /movies/Shooter HTTP/1.1" 200 44 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:06:48 +0000] "GET /movies/The20%Matrix HTTP/1.1" 500 26 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:07:03 +0000] "GET /movies/The%20Matrix HTTP/1.1" 200 44 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:07:40 +0000] "GET /movies/shooter HTTP/1.1" 200 44 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:07:46 +0000] "GET /movies/ HTTP/1.1" 200 383 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:07:50 +0000] "GET /movies/a HTTP/1.1" 200 44 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:07:57 +0000] "GET /movies/ HTTP/1.1" 200 383 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:08:15 +0000] "GET /movies/2008 HTTP/1.1" 200 44 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:08:28 +0000] "GET /movies/2008 HTTP/1.1" 200 - "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:08:34 +0000] "GET /movies/Shooter HTTP/1.1" 200 - "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:08:52 +0000] "GET /movies/Shooter HTTP/1.1" 200 44 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:09:51 +0000] "GET /movies/Shooter HTTP/1.1" 200 - "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:10:02 +0000] "GET /movies/shooter HTTP/1.1" 200 - "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:10:24 +0000] "GET /movies/ HTTP/1.1" 200 383 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:10:35 +0000] "GET /movies/Interstellar HTTP/1.1" 200 - "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:11:29 +0000] "GET /movies/?name=Interstellar HTTP/1.1" 200 383 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:13:12:14 +0000] "GET /movies/?year=2008 HTTP/1.1" 200 383 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:18:08 +0000] "GET /movies HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:18:47 +0000] "GET /movies/movie?year=2008 HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:19:30 +0000] "GET /movies?year=2008 HTTP/1.1" 200 383 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:19:46 +0000] "GET /movies/year?2008 HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:20:49 +0000] "GET /users HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:21:02 +0000] "GET /movies/?year=2008 HTTP/1.1" 200 383 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:21:26 +0000] "GET /movies/?name=Shooter HTTP/1.1" 200 383 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:26:42 +0000] "GET /movies/?name=Shooter HTTP/1.1" 200 383 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:27:31 +0000] "GET /movies/year?2008 HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:27:45 +0000] "GET /movies/Shooter HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:28:01 +0000] "GET /movies HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:28:32 +0000] "GET /movies/Shooter HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:29:38 +0000] "GET /movies/Shooter HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:29:49 +0000] "GET /movies/Shooter HTTP/1.1" 200 9 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:30:15 +0000] "GET /movies/Shooter HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:31:00 +0000] "GET /movies/Shooter HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:32:43 +0000] "GET /movies/Shooter HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:33:36 +0000] "GET /movies/2008 HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:34:03 +0000] "GET /movies/%222008%22 HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:34:29 +0000] "GET /movies/Shooter HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:36:18 +0000] "GET /movies/Shooter HTTP/1.1" 200 32 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [31/Jul/2024:15:39:17 +0000] "GET /movies/Pulp%20Fiction HTTP/1.1" 200 37 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:42:01 +0000] "GET /genres/mystery HTTP/1.1" 200 59 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:44:10 +0000] "GET /directors/Quentin%20Tarantino HTTP/1.1" 200 62 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:45:31 +0000] "POST /users HTTP/1.1" 200 60 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:46:35 +0000] "PUT /users/12/username HTTP/1.1" 200 44 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:47:43 +0000] "POST /users/12/favorites HTTP/1.1" 200 67 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:51:07 +0000] "DELETE /users/12/favorites/Pulp%20Fiction HTTP/1.1" 200 71 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:51:48 +0000] "DELETE /users/12 HTTP/1.1" 200 65 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:53:51 +0000] "DELETE /users/12/favorites/Pulp%20Fiction HTTP/1.1" 200 71 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:54:29 +0000] "POST /users/12/favorites HTTP/1.1" 200 67 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:55:01 +0000] "PUT /users/12/username HTTP/1.1" 200 44 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:55:22 +0000] "POST /users HTTP/1.1" 200 60 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:55:47 +0000] "GET /directors/Quentin%20Tarantino HTTP/1.1" 200 62 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:56:10 +0000] "GET /genres/mystery HTTP/1.1" 200 59 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:56:44 +0000] "GET /movies/Pulp%20Fiction HTTP/1.1" 200 37 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:15:57:05 +0000] "GET /movies/ HTTP/1.1" 200 373 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:02:35 +0000] "GET /styles.css HTTP/1.1" 200 663 "http://localhost:8080/documentation.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
::1 - - [05/Aug/2024:16:12:26 +0000] "GET /genres/mystery HTTP/1.1" 200 59 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:14:00 +0000] "GET /movies/ HTTP/1.1" 200 373 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:27:55 +0000] "GET /movies/ HTTP/1.1" 200 373 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:28:02 +0000] "GET /movies/ HTTP/1.1" 200 373 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:36:13 +0000] "GET /movies/ HTTP/1.1" 200 373 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:36:17 +0000] "GET /movies/Pulp%20Fiction HTTP/1.1" 200 37 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:36:21 +0000] "GET /genres/mystery HTTP/1.1" 200 64 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:36:24 +0000] "GET /directors/Quentin%20Tarantino HTTP/1.1" 200 62 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:36:28 +0000] "GET /directors/Quentin%20Tarantino HTTP/1.1" 200 62 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:36:32 +0000] "PUT /users/12/username HTTP/1.1" 200 44 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:36:36 +0000] "POST /users/12/favorites HTTP/1.1" 200 67 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:36:41 +0000] "DELETE /users/12/favorites/Pulp%20Fiction HTTP/1.1" 200 71 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:36:44 +0000] "DELETE /users/12 HTTP/1.1" 200 65 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:42:55 +0000] "GET /movies/The%20Matrix HTTP/1.1" 500 26 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:43:15 +0000] "GET /movies/Pulp%20Fiction HTTP/1.1" 500 26 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Aug/2024:16:44:13 +0000] "GET /movies/Pulp%20Fiction HTTP/1.1" 200 37 "-" "PostmanRuntime/7.40.0"
::1 - - [27/Aug/2024:14:38:27 +0000] "POST /movies HTTP/1.1" 404 146 "-" "PostmanRuntime/7.40.0"
::1 - - [27/Aug/2024:14:42:05 +0000] "POST /users HTTP/1.1" 400 24 "-" "PostmanRuntime/7.40.0"
::1 - - [27/Aug/2024:14:48:43 +0000] "POST /users?Username=KingJohn&Password=BiggustKingus&Email=KingJohn@england.com&Birthday=1571-05-17T00:00:00.441+00:00 HTTP/1.1" 400 24 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:14:01:10 +0000] "POST /users?Username=Wollonof HTTP/1.1" 500 96 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:14:04:16 +0000] "PUT /users/username?Username=Wollonof HTTP/1.1" 200 4 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:14:07:13 +0000] "PUT /users/username?Username=Wollonof HTTP/1.1" 200 4 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:14:47:54 +0000] "POST /users?Username=Wollonof HTTP/1.1" 201 171 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:14:50:40 +0000] "PUT /users/Wollonof HTTP/1.1" 404 153 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:14:51:03 +0000] "PUT /users/Wollonof HTTP/1.1" 200 4 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:14:51:45 +0000] "PUT /users/Wollonof HTTP/1.1" 200 4 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:14:53:44 +0000] "PUT /users/Wollonof HTTP/1.1" 200 4 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:14:55:45 +0000] "PUT /users/Wollonof HTTP/1.1" 200 4 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:14:56:20 +0000] "PUT /users/Wollonof?Username=Wollonof HTTP/1.1" 200 4 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:14:58:44 +0000] "PUT /users/Wollonof HTTP/1.1" 200 302 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:14:59:17 +0000] "PUT /users/Wallyboy HTTP/1.1" 200 302 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:04:20 +0000] "POST /users/BiggTugg/favorites HTTP/1.1" 200 4 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:06:37 +0000] "POST /users/BiggTugg/favorites HTTP/1.1" 200 4 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:07:17 +0000] "POST /users/BiggTugg/favorites HTTP/1.1" 200 4 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:08:00 +0000] "POST /users/BiggTugg/favorites HTTP/1.1" 200 4 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:12:06 +0000] "POST /users/BiggTugg/favorites HTTP/1.1" 200 4 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:12:28 +0000] "POST /users/BiggTugg/favorites HTTP/1.1" 200 4 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:13:00 +0000] "POST /users/BigTugg/favorites HTTP/1.1" 200 171 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:14:16 +0000] "POST /users/BigTugg/favorites HTTP/1.1" 200 171 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:15:17 +0000] "POST /users/BigTugg/favorites HTTP/1.1" 200 171 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:16:59 +0000] "POST /users/BigTugg/favorites HTTP/1.1" 200 171 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:20:10 +0000] "POST /users/BigTugg/favorites HTTP/1.1" 200 171 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:20:29 +0000] "POST /users/BigTugg/favorites HTTP/1.1" 200 171 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:21:45 +0000] "POST /users/BigTugg/favorites HTTP/1.1" 200 171 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:21:54 +0000] "POST /users/BigTugg/favorites HTTP/1.1" 200 171 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:24:38 +0000] "POST /users/BigTugg/favorites HTTP/1.1" 200 171 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:24:57 +0000] "POST /users/BigTugg/favorites HTTP/1.1" 200 171 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:26:14 +0000] "POST /users/tpamplin/favorites HTTP/1.1" 200 264 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:26:30 +0000] "POST /users/tpamplin/favorites HTTP/1.1" 200 264 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:27:10 +0000] "POST /users/tpamplin/favorites HTTP/1.1" 200 264 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:28:07 +0000] "POST /users/tpamplin/favorites HTTP/1.1" 200 264 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:31:20 +0000] "POST /users/tpamplin/favorites HTTP/1.1" 200 264 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Aug/2024:15:33:27 +0000] "POST /users/tpamplin/favorites HTTP/1.1" 200 271 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:13:20:36 +0000] "POST /users/BigTugg/favorites HTTP/1.1" 200 212 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:13:20:57 +0000] "DELETE /users/BigTugg/favorites HTTP/1.1" 404 165 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:13:33:04 +0000] "DELETE /users/BigTugg HTTP/1.1" 200 19 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:13:34:02 +0000] "POST /users HTTP/1.1" 201 166 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:13:34:21 +0000] "POST /users/BigTugg/favorites HTTP/1.1" 200 192 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:13:39:33 +0000] "DELETE /users/BigTugg/favorites HTTP/1.1" 500 144 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:13:51:22 +0000] "DELETE /users/BigTugg/favorites HTTP/1.1" 500 110 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:13:55:08 +0000] "DELETE /users/BigTugg/favorites HTTP/1.1" 500 110 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:13:58:58 +0000] "DELETE /users/BigTugg/favorites HTTP/1.1" 200 166 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:13:59:27 +0000] "POST /users HTTP/1.1" 201 166 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:14:01:02 +0000] "DELETE /users/BigTugg HTTP/1.1" 200 19 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:14:01:11 +0000] "POST /users/BigTugg/favorites HTTP/1.1" 200 192 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:14:01:17 +0000] "DELETE /users/BigTugg/favorites HTTP/1.1" 200 166 "-" "PostmanRuntime/7.40.0"
::1 - - [05/Sep/2024:14:01:29 +0000] "DELETE /users/BigTugg HTTP/1.1" 200 19 "-" "PostmanRuntime/7.40.0"
